date,Isig,Iref,TEMP,RH,FR,INDEX,elapsed_time,location,event
2022-04-13 01:42:00,3094,2943,12.88,30.62,134.55,1,57120,Otis St,1
2022-04-13 01:42:15,3119,2961,12.94,32.72,131.62,2,57135,Otis St,1
2022-04-13 01:42:30,3111,2960,13.02,34.72,130.25,3,57150,Otis St,1
2022-04-13 01:42:45,3096,2946,13.15,35.97,131.04,4,57165,Otis St,1
2022-04-13 01:43:00,3115,2964,13.22,36.81,130.16,5,57180,Otis St,1
2022-04-13 01:43:15,3116,2966,13.25,37.67,130.16,6,57195,Otis St,1
2022-04-13 01:43:30,3094,2945,13.33,38.28,130.16,7,57210,Otis St,1
2022-04-13 01:43:45,3091,2957,13.39,38.86,128.11,8,57225,Otis St,1
2022-04-13 01:44:00,3112,2958,13.38,39.36,130.55,9,57240,Otis St,1
2022-04-13 01:44:15,3090,2941,13.4,39.66,130.65,10,57255,Otis St,1
2022-04-13 02:11:45,3131,2984,12.16,31.27,134.28,1,58905,Otis St,1
2022-04-13 02:12:00,3135,2982,12.29,34.27,133.45,2,58920,Otis St,1
2022-04-13 02:12:15,3118,2960,12.4,36.56,130.83,3,58935,Otis St,1
2022-04-13 02:12:30,3119,2961,12.47,37.69,131.2,4,58950,Otis St,1
2022-04-13 02:12:45,3112,2960,12.58,38.55,130.19,5,58965,Otis St,1
2022-04-13 02:13:00,3130,2981,12.65,39.28,130.49,6,58980,Otis St,1
2022-04-13 02:13:15,3132,2977,12.55,39.96,128.23,7,58995,Otis St,1
2022-04-13 02:13:30,3112,2963,12.71,40.62,130.49,8,59010,Otis St,1
2022-04-13 02:13:45,3107,2957,12.77,41.18,130.49,9,59025,Otis St,1
2022-04-13 02:14:00,3131,2977,12.78,41.57,131.2,10,59040,Otis St,1
2022-04-13 02:41:30,3121,2989,11.79,32.24,133.79,1,60690,Otis St,1
2022-04-13 02:41:45,3122,2971,11.82,35.09,132.9,2,60705,Otis St,1
2022-04-13 02:42:00,3141,2989,11.96,37.52,130.49,3,60720,Otis St,1
2022-04-13 02:42:15,3145,2975,12.13,38.68,130.92,4,60735,Otis St,1
2022-04-13 02:42:30,3119,2972,12.17,39.63,129.55,5,60750,Otis St,1
2022-04-13 02:42:45,3119,2972,12.27,40.4,130.16,6,60765,Otis St,1
2022-04-13 02:43:00,3139,2985,12.3,41.04,130.34,7,60780,Otis St,1
2022-04-13 02:43:15,3139,2989,12.36,41.73,130.16,8,60795,Otis St,1
2022-04-13 02:43:30,3135,2983,12.31,42.22,130.83,9,60810,Otis St,1
2022-04-13 02:43:45,3116,2963,12.43,42.57,130.49,10,60825,Otis St,1
2022-04-13 03:11:15,3129,2979,11.59,33.01,132.48,1,62475,Otis St,1
2022-04-13 03:11:30,3148,2998,11.66,35.93,132.29,2,62490,Otis St,1
2022-04-13 03:11:45,3130,2980,11.72,38.28,130.49,3,62505,Otis St,1
2022-04-13 03:12:00,3123,2977,11.88,39.42,130.16,4,62520,Otis St,1
2022-04-13 03:12:15,3127,2975,11.93,40.38,129.49,5,62535,Otis St,1
2022-04-13 03:12:30,3127,2984,12.0,41.14,130.0,6,62550,Otis St,1
2022-04-13 03:12:45,3128,2975,12.0,41.77,130.0,7,62565,Otis St,1
2022-04-13 03:13:00,3150,2993,12.1,42.47,129.88,8,62580,Otis St,1
2022-04-13 03:13:15,3144,2989,12.13,43.0,132.17,9,62595,Otis St,1
2022-04-13 03:13:30,3126,2972,12.21,43.34,130.25,10,62610,Otis St,1
2022-04-13 03:41:00,3125,2990,11.3,33.64,128.91,1,64260,Otis St,1
2022-04-13 03:41:15,3153,3003,11.49,36.58,134.37,2,64275,Otis St,1
2022-04-13 03:41:30,3132,2981,11.58,39.02,130.16,3,64290,Otis St,1
2022-04-13 03:41:45,3151,2996,11.76,40.02,131.01,4,64305,Otis St,1
2022-04-13 03:42:00,3153,2996,11.85,40.87,131.29,5,64320,Otis St,1
2022-04-13 03:42:15,3121,2980,11.9,41.75,129.43,6,64335,Otis St,1
2022-04-13 03:42:30,3154,2995,11.96,42.22,131.53,7,64350,Otis St,1
2022-04-13 03:42:45,3130,2975,11.94,42.94,129.49,8,64365,Otis St,1
2022-04-13 03:43:00,3146,2990,11.99,43.38,129.12,9,64380,Otis St,1
2022-04-13 03:43:15,3127,2976,11.97,43.73,129.79,10,64395,Otis St,1
2022-04-13 04:10:45,3161,3004,11.24,34.25,134.7,1,66045,Otis St,1
2022-04-13 04:11:00,3139,2986,11.27,36.1,130.62,2,66060,Otis St,1
2022-04-13 04:11:15,3159,3007,11.37,38.37,128.75,3,66075,Otis St,1
2022-04-13 04:11:30,3159,3004,11.43,39.99,130.16,4,66090,Otis St,1
2022-04-13 04:11:45,3140,2982,11.42,41.1,129.49,5,66105,Otis St,1
2022-04-13 04:12:00,3137,2983,11.65,41.94,129.88,6,66120,Otis St,1
2022-04-13 04:12:15,3137,2984,11.66,42.84,130.55,7,66135,Otis St,1
2022-04-13 04:12:30,3137,2984,11.68,43.46,128.51,8,66150,Otis St,1
2022-04-13 04:12:45,3129,2978,11.68,44.02,129.0,9,66165,Otis St,1
2022-04-13 04:13:00,3130,2980,11.82,44.57,129.12,10,66180,Otis St,1
2022-04-13 04:40:30,3144,2994,10.91,34.75,133.64,1,67830,Otis St,1
2022-04-13 04:40:45,3161,3011,11.11,36.6,130.19,2,67845,Otis St,1
2022-04-13 04:41:00,3142,2993,11.2,39.0,129.0,3,67860,Otis St,1
2022-04-13 04:41:15,3135,2986,11.3,40.6,130.19,4,67875,Otis St,1
2022-04-13 04:41:30,3155,2980,11.32,41.73,130.77,5,67890,Otis St,1
2022-04-13 04:41:45,3137,2991,11.39,42.7,131.62,6,67905,Otis St,1
2022-04-13 04:42:00,3157,3008,11.42,43.37,129.3,7,67920,Otis St,1
2022-04-13 04:42:15,3139,2988,11.42,44.18,128.75,8,67935,Otis St,1
2022-04-13 04:42:30,3158,3008,11.42,44.8,128.75,9,67950,Otis St,1
2022-04-13 04:42:45,3137,2984,11.49,45.15,128.85,10,67965,Otis St,1
2022-04-13 05:10:15,3149,2997,10.76,35.25,133.09,1,69615,Otis St,1
2022-04-13 05:10:30,3147,2994,10.93,38.07,132.9,2,69630,Otis St,1
2022-04-13 05:10:45,3168,3008,11.06,40.89,127.62,3,69645,Otis St,1
2022-04-13 05:11:00,3161,3010,11.17,42.07,129.67,4,69660,Otis St,1
2022-04-13 05:11:15,3145,2995,11.22,42.92,129.49,5,69675,Otis St,1
2022-04-13 05:11:30,3150,2992,11.28,43.79,130.16,6,69690,Otis St,1
2022-04-13 05:11:45,3164,3004,11.21,44.44,130.16,7,69705,Otis St,1
2022-04-13 05:12:00,3141,2991,11.37,45.07,130.16,8,69720,Otis St,1
2022-04-13 05:12:15,3161,3007,11.45,45.6,130.16,9,69735,Otis St,1
2022-04-13 05:12:30,3141,2992,11.45,46.2,130.16,10,69750,Otis St,1
2022-04-13 05:40:00,3144,2997,10.74,35.99,133.09,1,71400,Otis St,1
2022-04-13 05:40:15,3172,3018,10.74,38.81,132.66,2,71415,Otis St,1
2022-04-13 05:40:30,3170,3014,10.89,41.37,130.16,3,71430,Otis St,1
2022-04-13 05:40:45,3171,3014,10.96,42.61,130.07,4,71445,Otis St,1
2022-04-13 05:41:00,3153,2993,11.0,43.51,129.49,5,71460,Otis St,1
2022-04-13 05:41:15,3146,2994,11.15,44.34,129.49,6,71475,Otis St,1
2022-04-13 05:41:30,3157,2996,11.1,44.98,130.07,7,71490,Otis St,1
2022-04-13 05:41:45,3144,2995,11.22,45.65,130.16,8,71505,Otis St,1
2022-04-13 05:42:00,3162,3011,11.28,46.25,130.16,9,71520,Otis St,1
2022-04-13 05:42:15,3162,3003,11.3,46.8,130.65,10,71535,Otis St,1
2022-04-13 06:09:45,3173,3024,10.36,36.52,132.57,1,73185,Otis St,1
2022-04-13 06:10:00,3177,3024,10.52,39.23,132.45,2,73200,Otis St,1
2022-04-13 06:10:15,3152,3004,10.59,41.9,129.49,3,73215,Otis St,1
2022-04-13 06:10:30,3171,3015,10.69,43.19,130.04,4,73230,Otis St,1
2022-04-13 06:10:45,3175,3014,10.74,44.15,129.55,5,73245,Otis St,1
2022-04-13 06:11:00,3173,3014,10.99,44.9,129.55,6,73260,Otis St,1
2022-04-13 06:11:15,3150,2994,10.97,45.67,130.07,7,73275,Otis St,1
2022-04-13 06:11:30,3174,3021,10.99,46.31,130.16,8,73290,Otis St,1
2022-04-13 06:11:45,3167,3015,11.04,46.86,130.16,9,73305,Otis St,1
2022-04-13 06:12:00,3168,3018,11.04,47.26,130.07,10,73320,Otis St,1
2022-04-13 06:39:30,3183,3026,10.31,36.89,131.53,1,74970,Otis St,1
2022-04-13 06:39:45,3180,3023,10.35,39.9,132.17,2,74985,Otis St,1
2022-04-13 06:40:00,3174,3021,10.56,42.53,129.49,3,75000,Otis St,1
2022-04-13 06:40:15,3180,3006,10.6,43.83,129.49,4,75015,Otis St,1
2022-04-13 06:40:30,3153,3006,10.71,44.74,129.24,5,75030,Otis St,1
2022-04-13 06:40:45,3179,3018,10.81,45.5,129.3,6,75045,Otis St,1
2022-04-13 06:41:00,3172,3022,10.76,46.33,132.11,7,75060,Otis St,1
2022-04-13 06:41:15,3178,3019,10.84,46.97,129.79,8,75075,Otis St,1
2022-04-13 06:41:30,3174,3017,10.96,47.44,129.7,9,75090,Otis St,1
2022-04-13 06:41:45,3171,3016,10.9,47.93,129.7,10,75105,Otis St,1
2022-04-13 07:09:15,3161,3011,10.31,37.51,128.75,1,76755,Otis St,1
2022-04-13 07:09:30,3153,2999,10.4,40.55,133.79,2,76770,Otis St,1
2022-04-13 07:09:45,3179,3024,10.55,43.15,129.67,3,76785,Otis St,1
2022-04-13 07:10:00,3173,3018,10.71,44.18,131.26,4,76800,Otis St,1
2022-04-13 07:10:15,3156,2997,10.77,45.26,129.43,5,76815,Otis St,1
2022-04-13 07:10:30,3176,3021,10.77,45.96,132.11,6,76830,Otis St,1
2022-04-13 07:10:45,3173,3019,10.87,46.75,130.28,7,76845,Otis St,1
2022-04-13 07:11:00,3154,3000,10.89,47.42,129.43,8,76860,Otis St,1
2022-04-13 07:11:15,3151,3000,10.94,47.93,129.12,9,76875,Otis St,1
2022-04-13 07:11:30,3147,2999,10.99,48.45,129.55,10,76890,Otis St,1
2022-04-13 07:39:00,3150,3000,10.48,38.11,134.64,1,78540,Otis St,1
2022-04-13 07:39:15,3176,3020,10.63,40.06,130.0,2,78555,Otis St,1
2022-04-13 07:39:30,3149,2999,10.81,42.4,129.49,3,78570,Otis St,1
2022-04-13 07:39:45,3172,3019,10.94,43.87,131.53,4,78585,Otis St,1
2022-04-13 07:40:00,3170,3015,10.93,45.02,130.49,5,78600,Otis St,1
2022-04-13 07:40:15,3151,2997,11.01,45.97,131.29,6,78615,Otis St,1
2022-04-13 07:40:30,3152,2993,11.11,46.9,129.49,7,78630,Otis St,1
2022-04-13 07:40:45,3171,3015,11.15,47.6,129.24,8,78645,Otis St,1
2022-04-13 07:41:00,3162,2997,11.12,48.19,129.88,9,78660,Otis St,1
2022-04-13 07:41:15,3170,2989,11.22,48.83,130.07,10,78675,Otis St,1
2022-04-13 08:08:45,3165,3017,10.89,38.53,134.16,1,80325,Otis St,1
2022-04-13 08:09:00,3146,2995,10.8,40.42,130.77,2,80340,Otis St,1
2022-04-13 08:09:15,3165,3014,11.0,42.64,129.49,3,80355,Otis St,1
2022-04-13 08:09:30,3163,3013,11.14,44.12,131.29,4,80370,Otis St,1
2022-04-13 08:09:45,3144,2990,11.22,45.21,129.73,5,80385,Otis St,1
2022-04-13 08:10:00,3161,3008,11.3,46.28,130.04,6,80400,Otis St,1
2022-04-13 08:10:15,3164,3013,11.27,46.94,130.04,7,80415,Otis St,1
2022-04-13 08:10:30,3165,3010,11.35,47.82,130.16,8,80430,Otis St,1
2022-04-13 08:10:45,3142,2983,11.35,48.4,130.07,9,80445,Otis St,1
2022-04-13 08:11:00,3160,3006,11.41,48.92,130.28,10,80460,Otis St,1
2022-04-13 08:38:30,3138,2986,11.27,38.9,130.62,1,82110,Otis St,1
2022-04-13 08:38:45,3137,2983,11.34,41.61,133.45,2,82125,Otis St,1
2022-04-13 08:39:00,3130,2983,11.48,44.01,127.69,3,82140,Otis St,1
2022-04-13 08:39:15,3157,3001,11.66,45.13,131.01,4,82155,Otis St,1
2022-04-13 08:39:30,3150,2995,11.64,45.93,131.1,5,82170,Otis St,1
2022-04-13 08:39:45,3134,2979,11.72,46.69,131.99,6,82185,Otis St,1
2022-04-13 08:40:00,3131,2983,11.73,47.31,129.7,7,82200,Otis St,1
2022-04-13 08:40:15,3154,2996,11.92,47.88,129.49,8,82215,Otis St,1
2022-04-13 08:40:30,3130,2975,11.86,48.52,131.99,9,82230,Otis St,1
2022-04-13 08:40:45,3131,2978,12.0,48.87,129.67,10,82245,Otis St,1
2022-04-13 09:08:15,3147,2997,11.43,38.92,130.07,1,83895,Otis St,1
2022-04-13 09:08:30,3127,2976,11.52,41.71,131.81,2,83910,Otis St,1
2022-04-13 09:08:45,3151,2999,11.62,44.0,127.69,3,83925,Otis St,1
2022-04-13 09:09:00,3145,2981,11.85,45.15,131.01,4,83940,Otis St,1
2022-04-13 09:09:15,3148,2997,11.92,46.09,130.92,5,83955,Otis St,1
2022-04-13 09:09:30,3147,2992,11.82,46.79,131.62,6,83970,Otis St,1
2022-04-13 09:09:45,3154,2997,12.06,47.41,129.43,7,83985,Otis St,1
2022-04-13 09:10:00,3131,2975,12.04,48.04,131.62,8,84000,Otis St,1
2022-04-13 09:10:15,3130,2974,12.09,48.39,129.55,9,84015,Otis St,1
2022-04-13 09:10:30,3143,2989,12.13,48.9,131.99,10,84030,Otis St,1
2022-04-13 09:38:00,3128,2976,11.69,39.09,126.59,1,85680,Otis St,1
2022-04-13 09:38:15,3127,2973,11.8,41.83,133.24,2,85695,Otis St,1
2022-04-13 09:38:30,3144,2987,11.9,44.25,128.05,3,85710,Otis St,1
2022-04-13 09:38:45,3119,2975,12.04,45.14,131.1,4,85725,Otis St,1
2022-04-13 09:39:00,3124,2974,12.15,45.92,131.04,5,85740,Otis St,1
2022-04-13 09:39:15,3125,2977,12.19,46.7,129.21,6,85755,Otis St,1
2022-04-13 09:39:30,3122,2970,12.17,47.33,128.51,7,85770,Otis St,1
2022-04-13 09:39:45,3116,2969,12.34,47.91,131.2,8,85785,Otis St,1
2022-04-13 09:40:00,3137,2987,12.44,48.38,130.0,9,85800,Otis St,1
2022-04-13 09:40:15,3113,2966,12.44,48.85,130.16,10,85815,Otis St,1
2022-04-13 10:07:45,3137,2972,12.24,39.21,131.62,1,87465,Otis St,1
2022-04-13 10:08:00,3133,2980,12.47,41.28,129.88,2,87480,Otis St,1
2022-04-13 10:08:15,3137,2976,12.5,43.19,129.3,3,87495,Otis St,1
2022-04-13 10:08:30,3108,2961,12.65,44.42,130.25,4,87510,Otis St,1
2022-04-13 10:08:45,3127,2978,12.68,45.3,132.17,5,87525,Otis St,1
2022-04-13 10:09:00,3131,2976,12.81,46.07,130.16,6,87540,Otis St,1
2022-04-13 10:09:15,3102,2958,12.78,46.68,130.0,7,87555,Otis St,1
2022-04-13 10:09:30,3127,2977,12.84,47.23,130.16,8,87570,Otis St,1
2022-04-13 10:09:45,3126,2978,12.94,47.77,130.28,9,87585,Otis St,1
2022-04-13 10:10:00,3129,2970,13.01,48.24,131.01,10,87600,Otis St,1
2022-04-13 10:37:30,3119,2965,12.92,38.9,129.67,1,89250,Otis St,1
2022-04-13 10:37:45,3121,2968,12.98,41.61,132.54,2,89265,Otis St,1
2022-04-13 10:38:00,3097,2943,13.09,43.58,126.46,3,89280,Otis St,1
2022-04-13 10:38:15,3117,2966,13.3,44.64,127.93,4,89295,Otis St,1
2022-04-13 10:38:30,3117,2962,13.21,45.28,130.19,5,89310,Otis St,1
2022-04-13 10:38:45,3094,2967,13.38,45.95,129.88,6,89325,Otis St,1
2022-04-13 10:39:00,3114,2962,13.45,46.43,130.25,7,89340,Otis St,1
2022-04-13 10:39:15,3115,2962,13.46,46.93,130.34,8,89355,Otis St,1
2022-04-13 10:39:30,3111,2957,13.57,47.35,130.62,9,89370,Otis St,1
2022-04-13 10:39:45,3109,2957,13.73,47.73,131.29,10,89385,Otis St,1
2022-04-13 11:07:15,3092,2941,13.26,38.66,125.46,1,91035,Otis St,1
2022-04-13 11:07:30,3086,2934,13.38,41.38,133.79,2,91050,Otis St,1
2022-04-13 11:07:45,3082,2937,13.39,43.46,125.61,3,91065,Otis St,1
2022-04-13 11:08:00,3086,2935,13.66,44.3,130.83,4,91080,Otis St,1
2022-04-13 11:08:15,3106,2957,13.63,44.92,130.92,5,91095,Otis St,1
2022-04-13 11:08:30,3102,2957,13.71,45.58,129.27,6,91110,Otis St,1
2022-04-13 11:08:45,3083,2934,13.93,46.17,130.04,7,91125,Otis St,1
2022-04-13 11:09:00,3103,2949,13.85,46.59,130.49,8,91140,Otis St,1
2022-04-13 11:09:15,3098,2950,13.87,46.95,130.19,9,91155,Otis St,1
2022-04-13 11:09:30,3100,2941,14.02,47.33,128.2,10,91170,Otis St,1
2022-04-13 11:37:00,3074,2932,13.6,38.61,134.06,1,92820,Otis St,1
2022-04-13 11:37:15,3080,2935,13.64,40.44,127.69,2,92835,Otis St,1
2022-04-13 11:37:30,3101,2945,13.97,42.26,129.49,3,92850,Otis St,1
2022-04-13 11:37:45,3077,2932,14.0,43.47,129.88,4,92865,Otis St,1
2022-04-13 11:38:00,3078,2931,14.07,44.14,129.7,5,92880,Otis St,1
2022-04-13 11:38:15,3099,2945,14.17,44.83,129.7,6,92895,Otis St,1
2022-04-13 11:38:30,3072,2951,14.12,45.35,130.34,7,92910,Otis St,1
2022-04-13 11:38:45,3076,2922,14.21,45.86,130.55,8,92925,Otis St,1
2022-04-13 11:39:00,3074,2927,14.31,46.11,131.53,9,92940,Otis St,1
2022-04-13 11:39:15,3070,2946,14.29,46.43,129.21,10,92955,Otis St,1
2022-04-13 12:06:45,3097,2945,13.83,38.34,129.0,1,94605,Otis St,1
2022-04-13 12:07:00,3099,2941,13.96,40.87,132.35,2,94620,Otis St,1
2022-04-13 12:07:15,3091,2946,14.11,42.73,127.59,3,94635,Otis St,1
2022-04-13 12:07:30,3095,2943,14.18,43.67,129.3,4,94650,Otis St,1
2022-04-13 12:07:45,3100,2923,14.27,44.26,130.55,5,94665,Otis St,1
2022-04-13 12:08:00,3095,2941,14.28,44.81,130.65,6,94680,Otis St,1
2022-04-13 12:08:15,3074,2928,14.35,45.17,131.53,7,94695,Otis St,1
2022-04-13 12:08:30,3087,2942,14.38,45.58,131.44,8,94710,Otis St,1
2022-04-13 12:08:45,3087,2923,14.42,46.04,129.03,9,94725,Otis St,1
2022-04-13 12:09:00,3072,2918,14.42,46.35,130.77,10,94740,Otis St,1
2022-04-13 12:36:30,3069,2923,14.08,38.1,134.8,1,96390,Otis St,1
2022-04-13 12:36:45,3070,2923,14.17,40.04,129.79,2,96405,Otis St,1
2022-04-13 12:37:00,3071,2921,14.24,41.85,129.7,3,96420,Otis St,1
2022-04-13 12:37:15,3089,2938,14.36,42.83,128.51,4,96435,Otis St,1
2022-04-13 12:37:30,3066,2918,14.46,43.68,130.13,5,96450,Otis St,1
2022-04-13 12:37:45,3066,2920,14.59,44.31,129.88,6,96465,Otis St,1
2022-04-13 12:38:00,3085,2934,14.66,44.77,130.28,7,96480,Otis St,1
2022-04-13 12:38:15,3066,2938,14.68,45.14,128.05,8,96495,Otis St,1
2022-04-13 12:38:30,3063,2914,14.69,45.61,130.62,9,96510,Otis St,1
2022-04-13 12:38:45,3066,2931,14.79,45.93,128.39,10,96525,Otis St,1
2022-04-13 13:06:15,3060,2913,14.55,37.84,133.97,1,98175,Otis St,1
2022-04-13 13:06:30,3080,2925,14.69,39.75,125.89,2,98190,Otis St,1
2022-04-13 13:06:45,3062,2913,14.87,41.38,129.03,3,98205,Otis St,1
2022-04-13 13:07:00,3076,2925,14.94,42.44,128.3,4,98220,Otis St,1
2022-04-13 13:07:15,3078,2925,15.09,43.14,131.01,5,98235,Otis St,1
2022-04-13 13:07:30,3069,2906,15.04,43.56,130.55,6,98250,Otis St,1
2022-04-13 13:07:45,3052,2911,15.14,44.17,128.51,7,98265,Otis St,1
2022-04-13 13:08:00,3075,2922,15.19,44.49,131.04,8,98280,Otis St,1
2022-04-13 13:08:15,3066,2907,15.22,44.76,129.67,9,98295,Otis St,1
2022-04-13 13:08:30,3048,2923,15.3,45.11,132.26,10,98310,Otis St,1
2022-04-13 13:36:00,3065,2912,15.14,37.58,128.51,1,99960,Otis St,1
2022-04-13 13:36:15,3042,2895,15.29,39.89,132.57,2,99975,Otis St,1
2022-04-13 13:36:30,3061,2916,15.45,41.47,131.01,3,99990,Otis St,1
2022-04-13 13:36:45,3056,2899,15.48,42.07,128.2,4,100005,Otis St,1
2022-04-13 13:37:00,3062,2914,15.55,42.56,131.29,5,100020,Otis St,1
2022-04-13 13:37:15,3061,2915,15.62,42.95,130.19,6,100035,Otis St,1
2022-04-13 13:37:30,3062,2910,15.74,43.44,130.16,7,100050,Otis St,1
2022-04-13 13:37:45,3040,2905,15.74,43.69,130.19,8,100065,Otis St,1
2022-04-13 13:38:00,3065,2890,15.8,43.97,130.28,9,100080,Otis St,1
2022-04-13 13:38:15,3038,2895,15.85,44.22,131.29,10,100095,Otis St,1
2022-04-13 14:05:45,3051,2904,15.86,37.08,134.74,1,101745,Otis St,1
2022-04-13 14:06:00,3037,2883,15.98,38.81,130.28,2,101760,Otis St,1
2022-04-13 14:06:15,3031,2880,16.13,40.29,128.81,3,101775,Otis St,1
2022-04-13 14:06:30,3052,2884,16.22,41.09,130.28,4,101790,Otis St,1
2022-04-13 14:06:45,3025,2882,16.32,41.68,129.24,5,101805,Otis St,1
2022-04-13 14:07:00,3048,2897,16.39,42.21,129.61,6,101820,Otis St,1
2022-04-13 14:07:15,3044,2901,16.4,42.44,127.96,7,101835,Otis St,1
2022-04-13 14:07:30,3027,2881,16.5,42.7,130.77,8,101850,Otis St,1
2022-04-13 14:07:45,3026,2879,16.56,42.97,128.3,9,101865,Otis St,1
2022-04-13 14:08:00,3026,2876,16.6,43.14,131.01,10,101880,Otis St,1
2022-04-13 14:35:30,3035,2889,16.43,36.75,126.77,1,103530,Otis St,1
2022-04-13 14:35:45,3015,2867,16.54,38.93,133.45,2,103545,Otis St,1
2022-04-13 14:36:00,3011,2887,16.66,40.18,131.99,3,103560,Otis St,1
2022-04-13 14:36:15,3015,2867,16.81,40.78,129.12,4,103575,Otis St,1
2022-04-13 14:36:30,3015,2867,16.94,40.92,130.43,5,103590,Otis St,1
2022-04-13 14:36:45,3010,2888,16.97,41.3,128.81,6,103605,Otis St,1
2022-04-13 14:37:00,3010,2876,17.0,41.54,132.35,7,103620,Otis St,1
2022-04-13 14:37:15,3032,2887,17.07,41.72,130.49,8,103635,Otis St,1
2022-04-13 14:37:30,3028,2882,17.03,42.11,129.79,9,103650,Otis St,1
2022-04-13 14:37:45,3026,2884,17.14,42.16,129.88,10,103665,Otis St,1
2022-04-13 15:05:15,3014,2871,16.46,36.33,133.61,1,105315,Otis St,1
2022-04-13 15:05:30,3039,2885,16.44,38.14,129.7,2,105330,Otis St,1
2022-04-13 15:05:45,3013,2872,16.57,39.45,127.5,3,105345,Otis St,1
2022-04-13 15:06:00,3038,2892,16.71,40.06,130.0,4,105360,Otis St,1
2022-04-13 15:06:15,3031,2869,16.83,40.55,127.59,5,105375,Otis St,1
2022-04-13 15:06:30,3036,2889,16.77,41.0,127.87,6,105390,Otis St,1
2022-04-13 15:06:45,3015,2868,16.87,41.39,131.26,7,105405,Otis St,1
2022-04-13 15:07:00,3033,2887,17.01,41.61,129.61,8,105420,Otis St,1
2022-04-13 15:07:15,3009,2867,17.01,41.85,128.69,9,105435,Otis St,1
2022-04-13 15:07:30,3030,2885,17.05,42.11,128.91,10,105450,Otis St,1
2022-04-13 15:35:00,3044,2896,16.13,36.0,127.35,1,107100,Otis St,1
2022-04-13 15:35:15,3020,2876,16.13,38.33,132.69,2,107115,Otis St,1
2022-04-13 15:35:30,3022,2878,16.34,39.82,126.28,3,107130,Otis St,1
2022-04-13 15:35:45,3019,2897,16.49,40.46,129.27,4,107145,Otis St,1
2022-04-13 15:36:00,3042,2891,16.59,40.86,129.79,5,107160,Otis St,1
2022-04-13 15:36:15,3024,2874,16.64,41.25,130.62,6,107175,Otis St,1
2022-04-13 15:36:30,3022,2876,16.66,41.61,128.3,7,107190,Otis St,1
2022-04-13 15:36:45,3037,2893,16.63,41.93,130.83,8,107205,Otis St,1
2022-04-13 15:37:00,3037,2890,16.71,42.19,131.74,9,107220,Otis St,1
2022-04-13 15:37:15,3020,2871,16.83,42.34,129.39,10,107235,Otis St,1
2022-04-13 16:04:45,3042,2895,16.34,36.02,133.0,1,108885,Otis St,1
2022-04-13 16:05:00,3040,2895,16.3,37.81,128.57,2,108900,Otis St,1
2022-04-13 16:05:15,3019,2888,16.47,39.19,127.38,3,108915,Otis St,1
2022-04-13 16:05:30,3040,2888,16.6,39.78,129.49,4,108930,Otis St,1
2022-04-13 16:05:45,3021,2868,16.53,40.49,129.73,5,108945,Otis St,1
2022-04-13 16:06:00,3023,2871,16.7,40.97,127.5,6,108960,Otis St,1
2022-04-13 16:06:15,3041,2889,16.68,41.39,127.5,7,108975,Otis St,1
2022-04-13 16:06:30,3036,2876,16.84,41.59,131.2,8,108990,Otis St,1
2022-04-13 16:06:45,3023,2887,16.9,41.77,129.61,9,109005,Otis St,1
2022-04-13 16:07:00,3037,2884,16.9,42.09,128.81,10,109020,Otis St,1
2022-04-13 16:34:30,3020,2886,15.89,35.8,127.93,1,110670,Otis St,1
2022-04-13 16:34:45,3049,2902,16.03,38.08,132.29,2,110685,Otis St,1
2022-04-13 16:35:00,3026,2878,16.19,39.69,126.4,3,110700,Otis St,1
2022-04-13 16:35:15,3030,2878,16.2,40.37,129.0,4,110715,Otis St,1
2022-04-13 16:35:30,3046,2892,16.25,40.84,131.99,5,110730,Otis St,1
2022-04-13 16:35:45,3050,2897,16.34,41.32,130.13,6,110745,Otis St,1
2022-04-13 16:36:00,3026,2878,16.34,41.68,130.28,7,110760,Otis St,1
2022-04-13 16:36:15,3027,2878,16.42,41.93,131.26,8,110775,Otis St,1
2022-04-13 16:36:30,3048,2878,16.57,42.22,128.14,9,110790,Otis St,1
2022-04-13 16:36:45,3025,2879,16.52,42.5,130.83,10,110805,Otis St,1
2022-04-13 17:04:15,3034,2888,15.64,35.8,133.88,1,112455,Otis St,1
2022-04-13 17:04:30,3031,2888,15.72,37.85,129.03,2,112470,Otis St,1
2022-04-13 17:04:45,3037,2908,15.85,39.47,129.12,3,112485,Otis St,1
2022-04-13 17:05:00,3051,2901,15.93,40.21,128.81,4,112500,Otis St,1
2022-04-13 17:05:15,3037,2885,16.01,40.7,130.77,5,112515,Otis St,1
2022-04-13 17:05:30,3052,2897,16.08,41.3,129.03,6,112530,Otis St,1
2022-04-13 17:05:45,3033,2887,16.15,41.74,132.54,7,112545,Otis St,1
2022-04-13 17:06:00,3031,2883,16.15,41.99,130.83,8,112560,Otis St,1
2022-04-13 17:06:15,3051,2905,16.2,42.37,130.13,9,112575,Otis St,1
2022-04-13 17:06:30,3029,2884,16.25,42.65,127.75,10,112590,Otis St,1
2022-04-13 17:34:00,3061,2900,15.17,35.93,128.2,1,114240,Otis St,1
2022-04-13 17:34:15,3066,2920,15.26,38.23,133.27,2,114255,Otis St,1
2022-04-13 17:34:30,3062,2913,15.48,40.0,126.53,3,114270,Otis St,1
2022-04-13 17:34:45,3045,2899,15.51,40.64,128.39,4,114285,Otis St,1
